赞成数,反对数,留言数,持续时长,问题描述
0,2,1,1,咨询A6区丁字湾相关规划发展计划
0,0,1,1,A市一师三附小龙湾小学门口迫切需要搭建人行天桥
6,2,2,26.0,咨询A7县榔梨镇拆迁问题
0,0,1,1,咨询A5区临时工组织关系问题
0,0,1,1,建议在A5区白沙湾嘉园小区路口增设红绿灯
0,0,1,1,A市火车南站公安值班人员态度差
0,0,1,1,A市润和山水郡开发商违规销售62套夹层控告书
0,0,1,1,请问A市直遴选能否参照国家公务员遴选
0,0,1,1,A市梅溪青秀房屋的外墙有渗水问题
4,2,2,107.0,反映A7县山水湾小孩就近读书问题
4,0,2,1.0,举报A4区楚江世纪城的传销窝点
0,0,1,1,A3区八方小区有人开涉黄场所
2,0,1,1,A市海航家多润拖欠员工工资和社保
6,6,1,1,A1区长郡A1区实验中学成绩一般的孩子不能去补课？
54,0,2,107.0,A7县东六路（远大路至映霞路）路面破损不堪，严重影响行车安全
0,0,1,1,A市小微制造企业用地困难问题如何解决
8,0,1,1,请严格治理A7县星沙街道公共停车区域的僵尸车和乱停、违停现象
0,0,1,1,建议调整A市西二环往王家湾方向的公交站站点设置
2,0,2,1.0,反映A市70/90户型房子购房政策问题
0,0,1,1,A市地铁7号线经C5市路会不会修高架桥？
2,6,1,1,A市高新区白马学校收费贵
0,0,1,1,外地二手车想要迁入A市，对于排放是否有限制？
0,0,1,1,A市邮政局单位宿舍拆迁无房无补助
0,0,1,1,为什么处理社保问题我得E市A市往返跑？
0,0,1,1,A市退休教师教龄补贴到底该不该发
0,0,1,1,A4区动力南院连续四五年半夜被宝怡矿泉水厂噪音骚扰
8,0,2,86.0,投诉A7县医保局推卸责任
0,0,1,1,A5区保利MALL周边交通状况极差，建议增强巡查力度
0,0,1,1,A7县海伦春天小区6栋房子开关总闸箱里漏油烟
0,0,1,1,长房云时代二期房子出现很多严重的质量问题
0,0,2,5.0,A1区西学巷东文庙坪附近施工，噪音很大
0,0,1,1,A7县红树湾小区几乎每个月都水管破裂！
0,0,1,1,A2区环卫机械化作业的晚班司机节假日工作没补助
0,0,2,1,请A3区协调解决旭辉御府业主子女入学问题
36,4,1,1,投诉A市南山十里天池开发商
2,0,1,1,A7县灰埠小区流动摊贩占道经营，且深夜扰民
0,0,1,1,A3区中房F联邦小区业主被强行收取停车费
0,0,2,140.0,西地省堂源华唯崇医药连锁公司侵吞连锁加盟店的医保款长达3年之久
0,0,1,1,A市中雅培粹学校五一只放2天假
0,0,2,50.0,A市福田厂已积极协调处理问题，现已恢复原岗原薪
0,0,1,1,恳请政府解决A市楚熙水郡和十八克拉噪音污染问题
4,0,2,110.0,A7县影珠山公寓停水带给居民不方便
12,0,1,1,只有A市12345没有西地省12345感觉不是很方便
0,0,1,1,A市中海国际社区有房有户小孩无法上中海幼儿园
18,0,1,1,A7县金科代时中心小区物业公司违规收取停车费
0,0,2,6.0,A4区万国城3期附近一建筑工地不分昼夜施工
2,0,1,1,"幸福A市，急需物业管理细则指标具体化,商品房质量验收标准公开化"
6,2,1,1,A7县泉塘街道丁家岭高层公寓通联信号差
0,0,2,77.0,请A3区严抓楚仪路乱停问题
2,0,1,1,A4区天春威尔士小区物业不管事，造成消防隐患等问题多
24,22,1,1,A7县泉塘中学领导对待老师不公平
0,0,1,1,西地省专升本学位英语身份现场确认地址可以更改吗？
0,0,1,1,A市木莲中路百米人行道路狭窄
0,0,1,1,对A市楚府路快速通道自然通风采光口的一些改进建议
0,4,1,1,A7县国家税务局望仙路办事大厅工作人员欠钱不还
0,0,1,1,A2区瑞富苑未办齐相关出售许可证就强制业主收房！
12,0,1,1,A7县星沙大道徐记海鲜强势霸占业主公共车位
0,0,1,1,咨询A市特岗教师考研的问题
12,0,1,1,关于请求督促A市有关部门依法依规拆除三楚小区内大量违法建筑的报告
0,0,2,216.0,A7县九木村车上组500kv高压线与我房屋水平距离仅5米
4,0,1,1,A7县路口镇麻林温泉迟迟得不到有力开发，一直在白白流淌
10,0,3,4.0,A市什么时候能实行独生子女护理假？
6,0,1,1,关于对A市物业服务等级的确定依据不理解
0,0,1,1,A市树木岭锦源小区附近工地噪音扰民
0,2,1,1,反映A7县广泰家园道闸建设问题
0,0,1,1,A市X112线路发车太慢，需等30分钟左右才可以坐到
0,0,1,1,A3区叶子旅馆附近老北京涮羊肉油烟扰民
0,0,1,1,能不能在A5区环保科技园规划一个公园
0,0,1,1,关于A9市河防洪（曙光垸退耕还垸）的建议
0,0,1,1,A市地铁二号线满车贴苏宁的广告纸，气味刺鼻
0,0,1,1,A3区江山帝景小区内的大风车幼儿园为什么没改为普惠性幼儿园
0,0,2,10.0,A5区人民中路地质家园二期拖欠农民工工资
2,0,1,1,A市沁园净水机放出开的水铅含量超出自来水15倍
0,0,1,1,A8县殡仪服务乱收费的歪风需要整治
0,0,1,1,A7县望仙路两旁梧桐树春夏之交飘絮扰民
0,0,1,1,A市大同瑞致小学南面违规垃圾堆放点严重污染环境
0,0,1,1,A市天剑路、轻院路、向东南路道路沿线和人行道变停车场，交通拥堵
0,0,2,184.0,A7县星沙镇板仓路晶华美地小区电梯噪音扰民
0,0,1,1,请在A2区楚府英才小学天桥那做好排水措施
0,0,1,1,A2区新开铺百姓市场环境卫生差得很
2,0,1,1,A3区峰景项目不按正常工期施工，严重压缩工期偷工减料
2,0,2,52.0,A市地铁施工长期扰民不应该！
0,0,1,1,A市双龙警苑房屋漏水问题一直没解决
0,0,1,1,A7县金科时代开发商购房收取服务费不明
18,0,2,1,对A市禁摩限令处罚不解
16,2,2,1.0,A市地铁扫码能不能取消打开蓝牙？
0,0,1,1,A市天顶乡拆迁安置不公平！
4,0,1,1,强烈建议多安排几辆A市115路公交车
0,0,2,1,举报A8县市有人用量速国际区块链软件进行网络诈骗
0,0,1,1,A8县国有房屋征收中的土地上未登记建筑认定标准是什么？
8,2,1,1,5年了！A4区清水塘炮队坪后街棚改安置房源何时能入住？
0,0,1,1,A4区信访局接访工作落实不到位
6,0,3,267.0,A5区保障住房小区地下停车位问题何时可以解决
0,0,1,1,A2区五矿格兰小镇物业态度差
0,0,1,1,西地省异地职工探亲休假规定是怎样的
0,0,1,1,A市新城国际都花物业公司限制业主买水
2,0,1,1,请问A市地铁三号线J9县区间左线到底有没有开始盾构
0,0,1,1,A市劳动西路238号广电宿舍初六无故停水一整天！
4,0,1,1,咨询A市计算机技术与软件专业技术资格与职称对应与评定问题
0,0,1,1,A市半山壹号五次延期交房了
0,0,1,1,A市中航城业主户籍迁入因房屋户型图未受理
0,0,1,1,A3区恩瑞御西湖小区业主违规装修出租
0,0,1,1,A市和馨园小区旁边的工地不分日夜的施工，合法吗
0,0,1,1,A8县月山村村霸操纵基层选举、侵占集体利益等行为盼查
0,0,1,1,反映西地省图书馆电子阅览室管理问题
0,0,1,1,A3区市场监管人员的工作应摆正态度
0,2,1,1,A7县达宏物业管理有限公司的皮卡是执法车吗
4,0,1,1,A市中海国际社区三期北门前那条路大晚上的施工作业，太吵了！
2,0,1,1,A7县通畅公交公司拖欠我的工资和社保
0,0,1,1,违法的防盗护窗该何处安放——A3区金麓西岸和苑业主违规搭建防盗护窗
0,0,1,1,A2区新韶西路与新联路交叉路口交通好乱了
2,0,1,1,请求保障A4区恒大林郡溪业主子女就读青一学校的权益
0,0,1,1,A市人才认证租房补贴通过名单在哪里查看？
0,0,1,1,请A市住建局积极解决公积金限贷退房纠纷问题
0,0,1,1,A2区丽江翠园小区漏水问题何时解决
0,0,1,1,为什么A3区奥克斯洋湖城市广场的停车场不准停车
0,0,1,1,A2区南托街道南湖大道管道夜晚施工扰民
2,0,1,1,A1区营盘东路与长星路交汇处的经阁铝材厂经常排放气体刺鼻
0,0,1,1,A市职业技术学院对发放国家奖助学金一事一拖再拖
0,0,1,1,关于A市杨山家立交桥改造的建议
0,0,1,1,A5区白田佳苑居民饱受高速噪音折磨
0,0,1,1,A3区裕丰园小区不给办房产证
0,0,1,1,在A市科佳电脑城买电脑被骗，两千多的电脑卖五千
0,0,4,237.0,投诉A市友阿百利大厦违规组建业委会
0,0,1,1,关于A市地铁优化改造的建议
0,0,2,27.0,A市伊景园滨河苑诈骗钱财
0,0,1,1,请给A市长望路加装全封闭式隔音屏
0,0,1,1,A2区九峰集体生活用地综合楼变加油站，损害侵犯老百姓的权益
2,0,2,64.0,请A市加快私人医疗诊所检查力度
2,0,1,1,请A7县政府保障留地安置失地农民
0,0,1,1,A市朝阳时代广场开发商挖了好深的地基却不施工，变成了大水坑
6,0,1,1,A市楚行一卡通app退款迟迟未到账
0,0,1,1,A市北二环与中青路交界处有人倾倒渣土将耕地填埋
4,0,1,1,请A市加强楚雅附二附近的治安巡逻管理
0,0,1,1,A5区跳马镇暮石公路航院至石燕湖中间路段急需公交车
6,0,1,1,A6区一中改扩建项目什么时候可以开始施工？
8,0,1,1,A市高岭商贸城在销售商铺时涉嫌虚假宣传致市场冷清
0,0,1,1,A市跳马镇K10县村北冲组领导私自将集体土地第三方单位做卸土区
42,0,2,156.0,反映A6区事业单位工作人员的工龄计算问题
2,0,1,1,对A市公交车番号的建议
0,0,1,1,A7县楚龙街道盛地春天里商铺业主维权难
0,0,1,1,A4区A1区路辅路右转去三一大道没有非机动车道
0,0,1,1,A市蓝色港湾小区新水表数据不对
0,0,1,1,A市实验中学附近路段能否重新划定行车道？
0,0,2,8.0,A4区北湾景园小区几百户居民无水用
0,0,2,208.0,投诉A1区先锋东外滩小区2栋一麻将馆扰民
0,0,1,1,A2区兴马州农家乐饭庄黑心经营问题严重
0,0,1,1,A1区鑫科明珠7栋青年公寓装修材质差
0,0,1,1,A市鑫源悦城存在严重安全隐患
0,0,1,1,A2区政府拆迁项目4年半还没交房
0,0,1,1,A市A9市河路至三一大道段一直没有拉通
0,2,1,1,A市航空职业技术学院跳马圭塘校区拿快递都要二次收费
4,0,2,142.0,A7县黄兴镇卫生院剥夺职工春节法定节假日三天
0,0,1,1,A市A3区含浦镇含浦街道芝字港村可以开通公交车吗？
0,0,1,1,A市洒水车水枪把汽车油漆弄坏了找谁索赔？
2,0,1,1,A市投蜂金融服务公司诈骗百姓1.9亿不还
0,0,1,1,咨询A8县市直饮水工程的相关情况
0,0,1,1,A3区谷山庭院经济适用房停车费奇高！
0,0,1,1,A市口腔医院装修怎么还没完成
2,0,1,1,A市A1区文艺新村社区公共停车区域被一业主强占做生意
4,0,1,1,给A7县星沙部分路口交通指示标识的建议
0,0,1,1,A市融昌电子科技股份有限公司劳动纠纷案何时可以判决？
218,0,2,312.0,穿A市城而过的京港澳高速（长楚高速）什么时候可以外迁至远郊？
0,0,1,1,投诉A1区非法进行棚改
68,2,3,119.0,A7县泉塘街道泉星社区小塘路违章停车
6,0,2,12.0,西地省未成年犯管教所数年未曾调整住房公积金缴存额，今年会调整吗？
0,0,1,1,A3区含浦大道与象嘴路交接延伸南段夜间噪音大
0,0,1,1,A市国安有限城南分公司无故扣发工资
0,0,1,1,A3区钰龙天下西区居民请A市规划局给个说法
34,0,1,1,请问A市星沙新客运站选址定了吗
2,0,2,1,A7县历史遗留问题得不到妥善解决
0,0,1,1,A市福天藏郡莫名出现好几家建材店，每天人多嘈杂
0,0,1,1,请加强对A4区捞刀河堤的管理
28,0,4,20.0,A5区建发泱玺雅苑学区划分不合理
0,0,1,1,请问A市人才新政落户人员的档案如何管理？
0,0,1,1,A3区枫华府第水改什么时候搞？
0,0,1,1,A4区楚江大道龙福路有人飙车，吵死了
14,0,1,1,A2区月塘路二期和西湖路进度太慢
0,0,1,1,反映A市公交233终点站设置问题
20,0,1,1,坚决反对岳路区万象府台调规
0,0,1,1,反映C4市收取城市垃圾处理费不平等的问题
14,0,1,1,A市东能华府未完工，何时才交房
4,4,1,1,A7县星沙镇仓板路123号天成国际酒店2号楼6楼涉黄
0,0,1,1,A市恒大文化旅游城违规收取公摊面积精装费、冒名领取业主恒房通房款返点
0,0,1,1,A市恒大文旅城一期一业主购房不成被倒扣十来万，怎么办？
2,0,1,1,A7县为何不允许互联网APP平台开业主大会？
2,0,1,1,反映A市省妇幼医院住院部重复开检查费用
0,0,1,1,反映长郡A9市实验学校特长生招生名不符实的问题
0,0,1,1,A市26路始发站黎郡社区北停车杂乱无章
0,0,1,1,咨询A7县子女抚养权及户口问题
0,0,1,1,A3区玉兰路地下通道被非法出租经营
0,0,1,1,希望A市能下大力气整治交通乱象行为！
0,0,1,1,咨询A市A1区大道快改时间表
0,0,1,1,购买A市龙湖楚风原著停车位一年多了没有发票
6,0,1,1,A7县星沙时代星城小区内摆摊设点严重，到处都是煤气罐
0,0,1,1,A市汽车南站过渡站售票窗口只收现金，很不方便
0,0,1,1,反映A市北辰三角洲入户楼道设计不合理的问题
42,0,1,1,投诉A5区碧桂园南城首府二期房子漏水、外墙脱落质量不过关
0,0,1,1,A3区中海国际一期门口乱停车严重
0,0,1,1,A3区世茂外滩里三期楼下柴味鱼餐厅未按要求排放油烟
0,0,1,1,请求解决A3区枫树塘小区3栋居民的用水问题
2,0,1,1,A市丽发新城2期和3期中间的道路什么时候可以修好
14,2,2,40.0,A4区长房雍景湾项目无建设工程施工许可证照样盖完了售楼部
0,0,1,1,A2区东瓜山一条巷整个巷子都是乱停放的车辆
0,0,1,1,反映A1区兴和社区厕所问题
0,0,1,1,A6区兴邦花城小区业主拖欠装修门窗费用
0,0,2,168.0,A3区含浦大道何时打通？
0,0,1,1,A市A3区金岭小区内开KTV，怎么回事？
6,0,1,1,A7县星沙大道至东几路夜间有摩托车飙车
0,0,2,86.0,A7县旺德府凯悦国际小区自成立以来，物业和业主矛盾不断
0,0,1,1,A7县星沙灰埠小区同一首歌酒吧噪音扰民
0,0,1,1,A市搜门面网是个骗局
2,0,1,1,A市A5区明昇壹城小区越凯物业聘用无证保安人员
0,0,1,1,A5区木莲中路（C5市路一洞井路）木莲工社附近居民出行难
0,0,1,1,A市黄花机场航道噪音污染请回复
0,0,3,51.0,A市“九九社区联盟”涉嫌传销
0,0,1,1,A市馨香雅苑的房产证遥遥无期
0,0,1,1,A7县东六路中国铁建国际城二期15栋违规封闭天井私改住房
8,0,1,1,A4区辰北三角洲C2区业主申请重新选聘物业
0,0,1,1,A6区金桥国际公园里项目夜间通宵施工扰民从未间断
4,0,1,1,A7县中南汽车世界的老虎机害人不浅
0,0,1,1,A6区桑梓路与金甲冲路交汇路段应加快开工建设
2,0,1,1,A7县欢乐颂女人馆旁电动车被盗，求帮助解决
4,0,1,1,西地省互联网监督平台数据没有更新
0,0,1,1,投诉A市政务中心一处长赖账
0,0,1,1,A8县畜牧系统退休工人何时才能领取退休金？
0,0,1,1,A市住院无法使用医保，请问是否可以申请大病救助或低保？
0,0,1,1,A市喜盈门范城玛朵奇门店因客户投诉拒绝赔付
0,0,1,1,A市家和苑到底何时能发房产证
0,0,1,1,A市社保卡制卡进度未知
0,0,1,1,A2区南湖路经常堵车，希望可以拓宽些
0,0,1,1,A1区杨家山社区卫生局宿舍环境脏乱差
0,0,1,1,请还A8县市双凫铺镇合轩村村民一条能走的路
0,0,1,1,西地省银楼涉嫌网络诈骗
0,0,1,1,A7县高沙社区有买卖地下六合彩行为
0,0,1,1,A市城际铁路小编组列车设置不合理
2,0,1,1,A7县星沙街道碧桂园中央花园违章建筑严重，无人管
6,0,1,1,A7县特立路吾悦广场和九龙湾前面的红绿灯何时会使用
6,0,1,1,建议政府取谛A市内所有经营性麻将馆
0,0,1,1,A2区山水印象小区北门车库被擅自出租了
4,0,1,1,盼A6区、星沙公交车纳入app查询
0,0,1,1,A3区沁园春御园公共区域被非法变更
0,0,1,1,A市长重社区何时棚改？
0,0,1,1,A市高铁南站中午没人办理临时身份证
2,0,2,29.0,A7县花园新村居民受黄花机场噪音和尾气流影响严重
0,0,1,1,A7县松雅小区D区马路市场问题何时得以解决
20,0,2,126.0,咨询A市经开区力都大厦内的农贸市场有关问题
0,0,1,1,A2区馥园施工严重影响广厦新村小区c10栋采光
0,0,2,44.0,A市A4区中山路48号阳光城檀悦工地夜间施工扰民
0,0,1,1,A7县通程广场有公司展销的商品有好多假冒伪劣三无产品
12,4,1,1,投诉A市润和滨江府二期精装修质价不符
10,2,2,50.0,A8县市灰汤镇新风村水口湾至J5县村高桥道路安全隐患何时除？
2,0,1,1,A市星沙东一路星邮小区居民家里水管漏水了，应找谁负责？
0,0,1,1,A5区楚水郡小区居民楼毛胚房无任何隔音措施开设麻将馆，严重扰民
0,0,1,1,A2区书院南路乾城大厦旁边工地长期夜晚施工
0,2,1,1,A7县政府违法划拨土地，各种不成立的理由搪塞百姓
0,0,1,1,A1区A1区苑附近的报刊亭为何不准经营
